2018-05-11 23:59:56,"b""$BTC #bitcoin #btc \n\nEntered a long here in 8391. Starting to see bullish divergences in 1H. Let's see how it goes."""
2018-05-11 23:59:52,"b'RT @AiFinTek: AiFinTek -AIRPDROP - CLOSING MAY-13, 23.59 PM,Free Tokens,100$ AFTK TOKEN,50$ AFTK Friend Referral, ttps://goo.gl/forms/eydgT\xe2\x80\xa6'"
2018-05-11 23:59:46,b'RT @Xentagz: Armed @officialmcafee talks #Bitcoin (retweet) https://t.co/N9OWyGKibc'
2018-05-11 23:59:34,"b'RT @AiFinTek: AIRDROP Alert -Crypto project live, Free Tokens,100$ AFTK TOKEN,50$ AFTK Friend Referral, https://t.co/Hy9MZ5jfLS #ICO #block\xe2\x80\xa6'"
2018-05-11 23:59:33,"b'RT @mikekimelman: This is batsh&amp;it level crazy stuff. \n\nBut just to be clear, I\xe2\x80\x99d rather give #RickyWilliams $100K to invest in #Bitcoin th\xe2\x80\xa6'"
2018-05-11 23:59:28,b'GMO\xe2\x80\x99s Cryptocurrency Mining Operation Hits the Ground Running: 900 Bitcoin Mined Already https://t.co/aJ7pc8FsbK  #XBT #BTC #Bitcoin'
2018-05-11 23:59:26,b'RT @btcWhaleclub: Historical chart prices post consensus. #bitcoin https://t.co/NngTwR2216'
2018-05-11 23:59:21,b'Sentiment Analysis Is the Best Trading Tool You\xe2\x80\x99re Not Using https://t.co/8j7nJ7OeGi #news #cryptocurrencynews\xe2\x80\xa6 https://t.co/JProhAglQQ'
2018-05-11 23:59:20,"b'RT @newsbtc: Billionaire Investor, Mike Novogratz Says Investing In #Bitcoin Is Essential  https://t.co/E9BeV16Xp9 https://t.co/Jv8U7wQ4RC'"
2018-05-11 23:59:19,"b'Regulated Ethereum Futures to Launch Today, Price Falls https://t.co/TTzYKeDzds #news #cryptocurrencynews #bitcoin\xe2\x80\xa6 https://t.co/AqdIHY2JKu'"
2018-05-11 23:59:18,b'RT @BitcoinMagazine: How Japan Is Creating a Template for Cryptocurrency Regulation https://t.co/heDntgAbbG #bitcoin #blockchain #fintech #\xe2\x80\xa6'
2018-05-11 23:59:18,"b'OctoBit. IO offers each of us not only to use, but also to get our share of\nprofits. This is something that will ne\xe2\x80\xa6 https://t.co/dB4c28yTla'"
2018-05-11 23:59:17,"b'Our modular design creates no scalabilities issues, leading way to multi-platform applications development.\xe2\x80\xa6 https://t.co/woKz7VzySy'"
2018-05-11 23:59:17,b'RT @bitcointens: Completed: #Pineapple Fund Says Goodbye Post $55M Crypotcurrency Handout.: 60 Charities Received #Bitcoin Donations The #b\xe2\x80\xa6'
2018-05-11 23:59:15,b'RT @bitcointens: New #Bitcoin Low Shakes the Market: The move seemed to cripple many of the most #bullish #markets leaving some altcoins se\xe2\x80\xa6'
2018-05-11 23:59:11,b'RT @evankirstel: Top #policy trends shaping our world in 2018 &gt;&gt; #PwC via @MikeQuindazzi &gt;&gt; #ai #bitcoin #iot #fintech #corpgov #Blockchain\xe2\x80\xa6'
2018-05-11 23:59:09,b'EXCLUSIVE AMA LIVE NOW! \nGo to https://t.co/ugsW2bYiJq to learn more about Super Game Chain and our vision for the\xe2\x80\xa6 https://t.co/2PKRf9FpHH'
2018-05-11 23:59:05,b'New #Bitcoin Low Shakes the Market: The move seemed to cripple many of the most #bullish #markets leaving some altc\xe2\x80\xa6 https://t.co/ziYDF45D9B'
2018-05-11 23:59:03,b'[TR] 12/05/2018 00:59:02 Bitcoin: \xe2\x82\xba37020 Ethereum: \xe2\x82\xba2982  #bitcoin #ethereum #altcoin #coin #blockchain #crypto\xe2\x80\xa6 https://t.co/NtBgRQHaCc'
2018-05-11 23:59:02,b'[USD] 12/05/2018 00:59:02 Bitcoin: $8462.5 Ethereum: $680.712  #bitcoin #ethereum #altcoin #coin #blockchain\xe2\x80\xa6 https://t.co/7UOncmQ2A6'
2018-05-11 23:58:56,b'RT @ExtrabitLtd: Join the thousands of early-contributors! \xf0\x9f\x91\xa8\xe2\x80\x8d\xf0\x9f\x91\xa9\xe2\x80\x8d\xf0\x9f\x91\xa6\xe2\x80\x8d\xf0\x9f\x91\xa6  Get Your Tokens With 30% Bonus !!!\n#Presale #ICO #PreICO #Blockchain #C\xe2\x80\xa6'
2018-05-11 23:58:53,b'@julianhosp #bitcoin. Everything. Fuck fiat. Fuck taxes. Fuck imbeciles in admin.'
2018-05-11 23:58:52,b'New Airdrop\nhttps://t.co/Wd9SosLXbc\n#Airdrop #Referral #cryptocurreny #bitcoin #Cryptomonnaies #blockchain #ERC20\xe2\x80\xa6 https://t.co/T5jO1fHljf'
2018-05-11 23:58:51,b'RT @mkurleto: Blockchain: Capital Markets Use Cases {#Infographic}\n\nBy @GreySparkCMI\nCC @antgrasso @kuriharan\n@evankirstel @MikeQuindazzi\xe2\x80\xa6'
2018-05-11 23:58:48,"b""RT @CNBCFastMoney: .@fundstrat's @rsluymer says history suggests next week's #Consensus2018 conference will be the next big catalyst for #b\xe2\x80\xa6"""
2018-05-11 23:58:46,b'A #cryptocurrency puzzle book...The #Bitcoin Book II. Solve the puzzle and get #BTC tokens. https://t.co/XLqeXStw1b https://t.co/9NH7YVnhg2'
2018-05-11 23:58:45,b'RT @bitcointens: \xe2\x80\xbc\xef\xb8\x8f \xf0\x9f\x92\xaf I will choose 20 random followers to win 0.02 Bitcoin\n\nPlease:\n\n1. FOLLOW\n2. LIKE AND RETWEET \n3. Comment your Bitcoi\xe2\x80\xa6'
2018-05-11 23:58:40,b'RT @overridepro: What #cryptocurrency needs to establish itself as a true currency &amp; not just a speculative investment is a simple way to f\xe2\x80\xa6'
2018-05-11 23:58:36,b'RT @DigitalVipul: RT @MikeQuindazzi 7 #BoardOfDirectors questions on #Blockchain for the #CSuite &gt;&gt; @MikeQuindazzi &gt;&gt; #FinTech #smartcontra\xe2\x80\xa6'
2018-05-11 23:58:24,b'RT @overridepro: Open Source \xe2\x9c\x85\nOpen Beta \xe2\x9c\x85\nAmazing team moving faster than ever \xe2\x9c\x85\n\nFree &amp; Open Internet - COMING SOON\n\n#substratum $sub #cr\xe2\x80\xa6'
2018-05-11 23:58:18,b'How Japan Is Creating a Template for Cryptocurrency Regulation https://t.co/V5Ems7YTzU #bitcoin #blockchain\xe2\x80\xa6 https://t.co/JcPInnIJ6J'
2018-05-11 23:58:15,b'RT @mahdijojo200: I will choose 20 random followers to win 0.2 ETH\n\nPlease:\n\n1. FOLLOW\n2. LIKE AND RETWEET \n3. Comment your ETH address\n\n#a\xe2\x80\xa6'
2018-05-11 23:58:12,"b'Latest Bitcoin Malaysia Exchange Price: 33,283.90 MYR/BTC ($8424.17 USD)\n\nBuy Bitcoin now: https://t.co/ITRrLIeQyI\xe2\x80\xa6 https://t.co/K3tYZ8Tuqu'"
2018-05-11 23:58:10,b'Day 1 MCing Bitcoin and Blockchain forum seminars #coinspot #bitcoin #cryptocurrency #cloakcoin #hodlcast https://t.co/y4IB7gsHJ9'
2018-05-11 23:58:07,"b'@capital_company #CapitalTechnologiesResearch Traditional end to end encryption protocol, rely on centralized serve\xe2\x80\xa6 https://t.co/27Gskr4w6T'"
2018-05-11 23:58:05,b'\xf0\x9f\x8e\xaf Here are my updated #Bitcoin Price Targets:\n\nhttps://t.co/pCTCasqMUh\n\n\xf0\x9f\x9a\x80\n#Cryptocurrency $crypto $btc $ltc $eth\xe2\x80\xa6 https://t.co/kmgXWjHp1a'
2018-05-11 23:58:01,b'RT @SimonYuSEA: @StormPlayApp is now ranked fourth on Google Play when you search #bitcoin right after bitcoin wallet and coinbase. #earncr\xe2\x80\xa6'
2018-05-11 23:57:59,b'RT @Peurtoken: https://t.co/oXIXJbYU9R marketplace service provider benefit:\n\n\xe2\x88\x9a Service provider protection insurance available through Peu\xe2\x80\xa6'
2018-05-11 23:57:55,b'RT @SimonYuSEA: @StormPlayApp is now ranked fourth on Google Play when you search #bitcoin right after bitcoin wallet and coinbase. #earncr\xe2\x80\xa6'
2018-05-11 23:57:54,"b""RT @TheCryptoDog: I think we are very close to, if not at the bottom for this correction right now.\n\nAgain, if you've been following me lat\xe2\x80\xa6"""
2018-05-11 23:57:53,"b'BIT FUN. Play games, have fun, earn bitcoin!. #bitcoin #faucet'"
2018-05-11 23:57:49,b'\xf0\x9f\x94\xa5\xf0\x9f\x94\xa5 The community needs your support to get @PACcoinOfficial listed on the biggest institutional grade cryptocurrenc\xe2\x80\xa6 https://t.co/JKgQSaHTVj'
2018-05-11 23:57:47,b'RT @overridepro: Open Source \xe2\x9c\x85\nOpen Beta \xe2\x9c\x85\nAmazing team moving faster than ever \xe2\x9c\x85\n\nFree &amp; Open Internet - COMING SOON\n\n#substratum $sub #cr\xe2\x80\xa6'
2018-05-11 23:57:47,b'RT @cryptosophie: All red again tonight... better to go into the world of dreams #crypto #NavCoin #bitcoin'
2018-05-11 23:57:43,b'RT @SatoshiDoodles: Nakamoto consensus is not... (38 of #100DaysofSatoshiDoodles). https://t.co/RFirYAR9xq #Bitcoin #BitcoinCash #consensus\xe2\x80\xa6'
2018-05-11 23:57:40,b'https://t.co/Vd8QxM9Ujr\nDomain Name For Sale. Offers To yeadomain@gmail.com\nDomain Name Portfolio. in Google D.\xe2\x80\xa6 https://t.co/YuCwk7R5iO'
2018-05-11 23:57:36,b'RT @overridepro: Open Source \xe2\x9c\x85\nOpen Beta \xe2\x9c\x85\nAmazing team moving faster than ever \xe2\x9c\x85\n\nFree &amp; Open Internet - COMING SOON\n\n#substratum $sub #cr\xe2\x80\xa6'
